id,title,revenue,budget,release_date,name_crew
22451,The Bone Snatcher,0,0,2003-12-23,Jason Wulfsohn
14059,Snow Buddies,0,0,2008-02-05,Robert Vince
174343,Trust Me,0,0,2013-04-20,Clark Gregg
21935,The Haunting Hour: Don't Think About It,0,3000000,2007-09-04,Alex Zamm
33546,The Time of Their Lives,0,0,1946-08-16,Charles Barton
32582,The Message,0,0,2009-09-22,Chen Kuo-Fu
32582,The Message,0,0,2009-09-22,Gao Qunshu
15166,The Gene Generation,0,2500000,2007-01-01,Pearry Reginald Teo
105576,The Old Maid,0,0,1972-01-05,Jean-Pierre Blanc
229221,Spring Is Here,0,0,1930-04-13,John Francis Dillon
58309,School For All,0,0,2006-10-18,Eric Rochant
263065,The Elephant Man,0,0,1982-01-04,Jack Hofsiss
73313,No Questions Asked,0,0,1951-06-15,Harold F. Kress
114299,Sex and Consequences,0,0,2006-01-01,Michael Valverde
25407,Riff-Raff,0,0,1947-06-28,Ted Tetzlaff
51490,On the Inside,0,4000000,2011-12-31,D.W. Brown
29996,Solomon and Sheba,12200000,5000000,1959-12-25,King Vidor
35153,The Heavy,0,4500000,2010-04-08,Marcus Warren
19127,Water,0,0,1985-01-01,Dick Clement
54940,Ground Control,0,500000,1998-08-26,Richard Howard
14407,Guy X,0,0,2005-06-06,Saul Metzstein
18278,Perkins' 14,0,0,2009-01-09,Craig Singer
42619,Tell Them Willie Boy Is Here,0,0,1969-10-31,Abraham Polonsky
81972,The Hunters,0,0,2011-12-27,Chris Briant
40578,The Sea Chase,0,0,1955-06-04,John Farrow
68116,Incubus,0,0,2006-06-06,Anya Camilleri
42189,Kevin Hart: Seriously Funny,0,0,2010-07-20,Shannon Hartman
42187,Shark Attack 2,0,0,2001-02-13,David Worth
29052,The Reptile,0,0,1966-03-06,John Gilling
3686,Last of the Renegades,0,0,1964-09-17,Harald Reinl
241982,One Husband Too Many,0,0,2010-10-04,Louis Choquette
45752,Scooby-Doo! Camp Scare,0,0,2010-09-14,Ethan Spaulding
209401,Half of a Yellow Sun,0,0,2014-03-21,Biyi Bandele
33037,"Hey There, It's Yogi Bear",0,0,1964-01-01,Joseph Barbera
33037,"Hey There, It's Yogi Bear",0,0,1964-01-01,William Hanna
135260,Top Sensation,0,0,1969-03-29,Ottavio Alessi
64628,The Sweet Body of Deborah,0,0,1968-03-20,Romolo Guerrieri
75958,So Sweet... So Perverse,0,0,1969-10-31,Umberto Lenzi
161243,Men to Kiss,0,0,2012-02-21,Robert Hasfogel
129359,Lille Fridolf Blir Morfar,0,0,1957-09-02,Per Gunvall
315362,Beck 28 - Familjen,0,0,2015-01-10,Mårten Klingberg
120657,The Stranger's Return,0,0,1933-07-28,King Vidor
171446,Weary River,0,0,1929-02-10,Frank Lloyd
82326,Koran by Heart,0,0,2011-10-24,Greg Barker
219424,The Affairs of Martha,0,0,1942-06-21,Jules Dassin
108822,Night and Day,0,0,1991-08-28,Chantal Akerman
245169,Three Night Stand,0,0,2013-12-06,Pat Kiely
48409,The Hangman,0,0,1959-06-17,Michael Curtiz
136663,Beyond the Walls,0,0,1984-09-27,Uri Barbash
247604,Paradise for Three,0,0,1938-06-04,Edward Buzzell
90956,The Feathered Serpent,0,0,1948-12-19,William Beaudine
116232,You're Only Young Once,0,0,1937-12-10,George B. Seitz
138513,In His Father's Shoes,0,0,1997-06-05,Vic Sarin
120990,Jim Norton: Please Be Offended,0,0,2012-06-30,Ryan Polito
214909,We Were Dancing,0,0,1942-04-30,Robert Z. Leonard
153163,The Secret of Dr. Kildare,0,0,1939-11-24,Harold S. Bucquet
90955,The Sky Dragon,0,0,1949-04-27,Lesley Selander
56599,The Man Without a Map,0,0,1968-06-01,Hiroshi Teshigahara
107999,The Bride Goes Wild,0,0,1948-03-03,Norman Taurog
27858,PT 109,0,0,1963-06-19,Leslie H. Martinson
63039,Noah's Ark,0,0,1999-05-02,John Irvin
122192,The Lookout,0,0,2012-09-05,Michele Placido
30554,When A Stranger Calls Back,0,0,1993-04-04,Fred Walton
49742,Mr. Magoo's Christmas Carol,0,0,1962-12-18,Abe Levitow
98368,Ritual,0,200000,2012-04-26,Joko Anwar
72693,Master of the World,0,0,1961-05-01,William Witney
84575,Tooth Fairy 2,0,5000000,2012-03-06,Alex Zamm
33030,In Name Only,0,0,1939-08-18,John Cromwell
66945,Love's Kitchen,0,0,2011-06-07,James Hacking
49776,"Stay Away, Joe",0,0,1968-03-08,Peter Tewksbury
11496,They Call Me Renegade,0,0,1987-10-30,Enzo Barboni
24649,Wishcraft,0,0,2002-09-25,Richard Wenk
24649,Wishcraft,0,0,2002-09-25,Danny Graves
52627,Knights,0,0,1993-04-19,Albert Pyun
45760,The Chatterley Affair,0,0,2006-03-20,James Hawes
47963,Fanny Hill,0,0,2007-10-22,James Hawes
63339,The Suspicions of Mr. Whicher: The Murder at Road Hill House,0,0,2011-04-25,James Hawes
44921,The Last Wagon,0,0,1956-09-21,Delmer Daves
102222,The Philly Kid,0,5000000,2012-05-11,Jason Connery
246011,Ping Pong Summer,25781,0,2014-06-06,Michael Tully
57326,Sabretooth,0,0,2002-11-26,James D.R. Hickox
77172,Pride and Prejudice,0,0,1980-01-13,Cyril Coke
27771,Sometimes They Come Back... for More,0,0,1998-09-06,Daniel Zelik Berk
18684,Kid Galahad,0,0,1962-11-29,Phil Karlson
70703,The Captains,0,0,2011-07-22,William Shatner
12787,Homeboy,0,0,1988-08-24,Michael Seresin
18202,Merlin's Apprentice,0,12000000,2006-04-14,David Wu
33545,The Siege of Firebase Gloria,0,0,1989-01-27,Brian Trenchard-Smith
96716,The Bumblebee Flies Anyway,0,0,2000-01-01,Martin Duffy
36835,Oasis of the Zombies,0,0,1982-04-20,Jesús Franco
24102,The Land Before Time VII: The Stone of Cold Fire,0,0,2000-12-05,Charles Grosvenor
17885,The Amazing Dr. Clitterhouse,0,0,1938-07-30,Anatole Litvak
44966,The Freebie,0,0,2010-09-17,Katie Aselton
56529,The Violent Kind,0,0,2010-01-25,Phil Flores
56529,The Violent Kind,0,0,2010-01-25,Mitchell Altieri
13480,Ricky Gervais: Out of England - The Stand-Up Special,0,0,2008-11-15,John Moffitt
54164,Man of the East,0,0,1972-09-28,Enzo Barboni
7085,The Desperado Trail,0,0,1965-10-14,Harald Reinl
32139,Soccer Dog: The Movie,0,0,1999-01-01,Tony Giglio
255692,Ice Soldiers,0,0,2013-12-06,Sturla Gunnarsson
23122,Maniac,0,0,1934-09-11,Dwain Esper
53729,Wild Cherry,0,3500000,2009-02-07,Dana Lustig
28468,The Key,0,0,1983-10-18,Tinto Brass
27417,The Roost,0,0,2005-03-12,Ti West
59424,Sonny Boy,0,0,2011-01-27,Maria Peters
49597,Vampires: The Turning,0,0,2005-01-02,Marty Weiss
58718,Siren,0,0,2010-11-11,Andrew Hull
25556,The Land Before Time IX: Journey to the Big Water,0,0,2002-12-17,Charles Grosvenor
16004,Love n' Dancing,0,0,2009-01-01,Robert Iscove
15066,Walking Tall: The Payback,0,0,2007-02-20,Tripp Reed
42703,The Way West,0,0,1967-05-24,Andrew V. McLaglen
29237,Shock,0,375000,1946-01-10,Alfred L. Werker
62904,Mask Maker,0,0,2010-01-01,Griff Furst
71461,Thorne: Sleepyhead,0,0,2010-10-01,Stephen Hopkins
43219,La Mission,0,2000000,2009-01-19,Peter Bratt
34734,Stir of Echoes: The Homecoming,0,0,2007-08-11,Ernie Barbarash
85609,The Outrage,0,0,1964-10-08,Martin Ritt
48358,The Canterville Ghost,0,0,1996-10-03,Sydney Macartney
47962,Dirkie - Lost in the Desert,0,0,1969-11-06,Jamie Uys
84905,Somewhere in Sonora,0,0,1933-05-27,Mack V. Wright
25550,The Sellout,0,0,1952-05-30,Gerald Mayer
171232,Let the Good Times Roll,0,0,1973-05-25,Robert Abel
171232,Let the Good Times Roll,0,0,1973-05-25,Sidney Levin
149515,The Vanishing American,0,0,1925-10-15,George B. Seitz
57016,Mandela,0,0,1996-10-11,Angus Gibson
57016,Mandela,0,0,1996-10-11,Jo Menell
113210,TekWar: TekJustice,0,0,1994-05-14,Jerry Ciccoritti
99234,Thunder Birds,0,0,1942-10-19,William A. Wellman
29284,Murder Is My Beat,0,0,1955-02-27,Edgar G. Ulmer
239706,Sam Peckinpah's West: Legacy of a Hollywood Renegade,0,0,2004-07-25,Tom Thurman
70734,The White Sister,0,0,1923-09-05,Henry King
116639,The Naughty Flirt,0,0,1931-01-11,Edward F. Cline
44766,The Law and Jake Wade,0,0,1958-06-06,John Sturges
68202,Without Men,0,4,2011-06-29,Gabriela Tagliavini
94228,Two Times Lotte,0,0,1950-12-01,Josef von Báky
25587,The Land Before Time VIII: The Big Freeze,0,0,2001-12-04,Charles Grosvenor
38269,War of the Colossal Beast,0,0,1958-06-04,Bert I. Gordon
42305,Who's Minding the Store?,0,0,1963-11-28,Frank Tashlin
39829,The Six Million Dollar Man,0,0,1973-03-07,Richard Irving
57943,The Love Letter,0,0,1998-02-01,Dan Curtis
24554,The Land Before Time X: The Great Longneck Migration,0,0,2003-12-02,Charles Grosvenor
47003,The Deadly Bees,0,0,1966-12-23,Freddie Francis
35668,They Came from Beyond Space,0,0,1967-05-01,Freddie Francis
62108,"Mumsy, Nanny, Sonny & Girly",0,0,1970-02-12,Freddie Francis
42468,Tales That Witness Madness,0,0,1973-01-01,Freddie Francis
13013,Son of Dracula,0,0,1974-04-12,Freddie Francis
105902,Craze,0,0,1974-05-15,Freddie Francis
70810,The Ghoul,0,0,1975-07-11,Freddie Francis
106280,Dark Tower,0,0,1989-03-29,Freddie Francis
38932,Holy Water,0,0,2009-07-01,Tom Reeve
42904,Supernova,0,0,2005-09-05,John Harrison
42783,Kissin' Cousins,0,0,1964-03-06,Gene Nelson
65496,Student Services,0,0,2010-01-18,Emmanuelle Bercot
251768,JLA Adventures: Trapped in Time,0,0,2014-01-21,Giancarlo Volpe
259074,Joy Ride 3,0,0,2014-06-03,Declan O'Brien
70877,Inside Out,0,0,2011-09-27,Artie Mandelberg
42303,The Karate Dog,0,0,2004-05-05,Bob Clark
61168,Since You've Been Gone,0,0,1998-06-06,David Schwimmer
34128,Peter and Vandy,11276,500000,2009-01-01,Jay DiPietro
37404,Hercules and the Amazon Women,0,0,1994-04-24,Bill L. Norton
36421,Howling VI: The Freaks,0,0,1991-01-01,Hope Perello
86059,The Comedians,5200000,0,1967-10-31,Peter Glenville
18920,Vi hade i alla fall tur med vädret,0,0,1980-02-26,Kjell Sundvall
150229,Tomorrow You're Gone,0,0,2012-10-31,David Jacobson
256740,Wicked Blood,0,3500000,2014-03-04,Mark Young
58096,Killer Pad,0,0,2008-02-05,Robert Englund
36283,"What Did You Do in the War, Daddy?",0,0,1966-01-01,Blake Edwards
43448,Rachel and the Stranger,0,0,1948-09-20,Norman Foster
57258,The Indian Fighter,0,0,1955-12-21,André De Toth
49848,"Little Fish, Strange Pond",0,485000,2009-10-23,Gregory Dark
41589,Trading Mom,0,0,1994-05-13,Tia Brelis
51438,MVP 2: Most Vertical Primate,0,0,2001-10-05,Robert Vince
21518,Air Bud: Seventh Inning Fetch,0,0,2002-06-18,Robert Vince
34672,Chestnut: Hero of Central Park,0,0,2004-10-21,Robert Vince
26266,Spymate,0,0,2006-01-24,Robert Vince
9973,Air Buddies,0,9000000,2006-12-12,Robert Vince
48844,The Search for Santa Paws,0,0,2010-10-12,Robert Vince
70587,Spooky Buddies,0,0,2011-09-20,Robert Vince
78047,Treasure Buddies,0,0,2012-01-31,Robert Vince
142308,Santa Paws 2: The Santa Pups,0,0,2012-11-20,Robert Vince
149910,Super Buddies,0,0,2013-08-07,Robert Vince
71376,Malicious,0,0,1995-11-06,Ian Corson
173793,White Tiger,0,0,1996-04-03,Richard Martin
26042,Warlock III: The End of Innocence,0,2000000,1999-10-12,Eric Freiser
59120,The Lost Tribe,0,1000000,2009-11-07,Roel Reiné
60853,Jim Thorpe – All-American,0,0,1951-08-24,Michael Curtiz
67659,Guns for San Sebastian,0,0,1968-03-20,Henri Verneuil
30027,Assault of the Party Nerds,0,0,1989-01-01,Richard Gabai
30028,Assault of the Party Nerds 2,0,0,1995-05-09,Richard Gabai
31277,Popstar,0,0,2005-01-01,Richard Gabai
73548,Miracle Dogs Too,0,600000,2006-04-01,Richard Gabai
77874,InSight,17011,0,2011-09-02,Richard Gabai
133446,Imaginary Friend,0,0,2012-06-02,Richard Gabai
210059,In the Dark,0,0,2013-01-12,Richard Gabai
240913,Non-Stop,0,0,2013-11-29,Richard Gabai
283105,Expecting Amish,0,0,2014-07-19,Richard Gabai
51768,Rough Riders,0,0,1997-07-20,John Milius
58012,The Devil's Brother,0,0,1933-01-01,Hal Roach
58012,The Devil's Brother,0,0,1933-01-01,Charley Rogers
113215,TekWar: TekLab,0,0,1994-02-27,Timothy Bond
113209,TekWar: TekLords,0,0,1994-02-20,George Bloomfield
89872,Musical Chairs,0,0,2012-03-23,Susan Seidelman
174769,Night Song,0,0,1947-11-10,John Cromwell
274060,John Loves Mary,0,0,1949-01-01,David Butler
246218,The Underneath,0,0,2013-12-19,Brian T. Jaynes
102078,The Deep Six,0,0,1958-01-15,Rudolph Maté
133491,The Delay,0,0,2012-06-01,Rodrigo Plá
84906,The Telegraph Trail,0,0,1933-03-18,Tenny Wright
35986,No Orchids for Miss Blandish,0,0,1948-04-13,St. John Legh Clowes
153228,The Moonlighter,0,0,1953-09-19,Roy Rowland
224937,Nervous Ticks,0,0,1992-03-01,Rocky Lang
38382,Man of the Moment,0,0,1955-01-01,John Paddy Carstairs
49483,Oliver Twist,0,0,1982-03-23,Clive Donner
85429,Pretty Devils,0,0,2000-02-09,Serge Meynard
40858,The Underworld Story,0,0,1950-07-26,Cy Endfield
215299,Music for Millions,0,0,1944-12-18,Henry Koster
109933,My Gal Sal,0,0,1942-04-30,Irving Cummings
5201,Wild Orchids,0,322000,1929-02-23,Sidney Franklin
89743,Movers & Shakers,0,0,1985-05-03,William Asher
64130,The Rainbow Tribe,0,0,2011-02-01,Christopher R. Watson
47884,Nancy Drew... Trouble Shooter,0,0,1939-06-17,William Clemens
84312,Mosquita y Mari,0,0,2012-08-03,Aurora Guerrero
4529,The Defector,0,0,1966-10-20,Raoul Lévy
218443,Graveyard Shift,0,0,2005-01-20,Valeri Rozhnov
79190,Jabberwock Dragon Siege,0,0,2011-09-09,Steven R. Monroe
78094,Sunday Too Far Away,0,0,1975-06-01,Ken Hannam
56146,The Moon and Sixpence,0,401000,1942-10-27,Albert Lewin
66812,Nana,0,0,1926-06-25,Jean Renoir
1790,Heaven with a Gun,0,0,1969-05-20,Lee H. Katzin
47882,Nancy Drew and the Hidden Staircase,0,0,1939-09-09,William Clemens
112648,Stranded,0,0,2002-01-20,Fred Olen Ray
44663,Moscow Chill,0,0,2007-01-01,Chris Solimine
47883,Nancy Drew: Detective,0,0,1938-11-19,William Clemens
73424,True Adolescents,0,0,2009-03-14,Craig Johnson
98293,The Captain Hates the Sea,0,0,1934-11-02,Lewis Milestone
260535,The Little Rascals Save the Day,0,8000000,2014-03-25,Alex Zamm
90376,"Love, Cheat & Steal",0,0,1993-12-05,William Curran
81010,Ticket Out,0,0,2011-07-20,Doug Lodato
16089,Love Nest,0,0,1951-10-10,Joseph M. Newman
23022,Jigsaw,0,0,1949-05-28,Fletcher Markle
136867,Oliver Twist,0,0,1999-11-28,Renny Rye
35405,S*P*Y*S,0,0,1974-09-05,Irvin Kershner
49429,Older Than America,0,0,2008-03-08,Georgina Lightning
63512,Murders in the Rue Morgue,0,0,1971-10-06,Gordon Hessler
4968,The Piano Player,0,0,2003-07-22,Jean-Pierre Roux
79521,Miracle in the Rain,0,0,1956-03-31,Rudolph Maté
16997,The Man Who Came Back,0,0,2008-02-08,Glen Pitre
60543,More Than a Miracle,0,0,1967-10-19,Francesco Rosi
28282,Waterborne,0,0,2005-03-13,Ben Rekhi
49050,Oblivion,0,0,1994-06-06,Sam Irvin
26316,Mosquito Squadron,0,0,1969-01-18,Boris Sagal
71945,Night of Dark Shadows,0,900000,1971-08-04,Dan Curtis
55529,The Thirst,0,0,2007-05-15,Jeremy Kasten
58664,Mostly Ghostly,0,3600000,2008-09-30,Rich Correll
27376,Muscle Beach Party,0,0,1964-03-25,William Asher
29400,The Old Dark House,0,0,1963-10-30,William Castle
32978,Necrosis,0,0,2009-01-01,Jason Stephens
42367,Hot Water,0,0,1924-10-26,Fred C. Newmeyer
42367,Hot Water,0,0,1924-10-26,Sam Taylor
52011,The Thirteen Assassins,0,6,1963-12-07,Eiichi Kudo
60173,Nemesis 4: Death Angel,0,0,1996-12-23,Albert Pyun
107096,Nemesis 3: Time Lapse,0,0,1996-06-18,Albert Pyun
43407,None But the Brave,0,0,1965-02-24,Frank Sinatra
44773,The 7 Adventures of Sinbad,0,0,2010-01-01,Ben Hayflick
44773,The 7 Adventures of Sinbad,0,0,2010-01-01,Adam Silver
38132,My 5 Wives,0,0,2000-09-08,Sidney J. Furie
73257,My Brother the Pig,0,0,1999-09-10,Erik Fleming
44381,Napoleon,0,0,1995-10-10,Mario Andreacchio
26538,Jack Frost,0,0,1979-12-13,Jules Bass
26538,Jack Frost,0,0,1979-12-13,"Arthur Rankin, Jr."
26538,Jack Frost,0,0,1979-12-13,Masaki Izuka
69792,Love Birds,0,0,2011-02-24,Paul Murphy
16309,Monster,0,0,2008-01-18,Erik Estenberg
106968,The Road Killers,0,0,1994-05-07,Deran Sarafian
39044,The Curse of the Mummy's Tomb,0,0,1964-10-18,Michael Carreras
32387,Stick,0,22000000,1985-04-26,Burt Reynolds
76864,Tic Tac,0,0,1997-10-31,Daniel Alfredson
25386,The 39 Steps,0,0,1959-03-13,Ralph Thomas
34586,Kandahar,15172408,7000000,2010-02-04,Andrei Kavun
54613,The Duchess and the Dirtwater Fox,0,0,1976-04-01,Melvin Frank
87514,Skyjacked,0,0,1972-05-24,John Guillermin
3582,The Millionairess,0,0,1960-10-18,Anthony Asquith
45568,Legacy,0,0,2010-10-15,Thomas Ikimi
37608,The New Centurions,0,0,1972-08-03,Richard Fleischer
23816,Sands Of Oblivion,0,0,2007-07-28,David Flores
71204,Tempted,0,0,2001-01-01,Bill Bennett
48374,Piranha,0,0,1995-10-01,Scott P. Levy
31242,Just 4 Kicks,0,0,2003-01-01,Sydney J. Bartholomew Jr.
30402,Intermedio,0,1000000,2005-03-29,Andrew Lauer
99732,The Last Flight,0,0,1931-08-29,William Dieterle
45662,Space Chimps 2: Zartog Strikes Back,0,0,2010-05-26,John H. Williams
44775,Pack Up Your Troubles,0,0,1932-09-16,George Marshall
44775,Pack Up Your Troubles,0,0,1932-09-16,Harry Black
44775,Pack Up Your Troubles,0,0,1932-09-16,Raymond McCarey
44775,Pack Up Your Troubles,0,0,1932-09-16,Lloyd French
53953,The Tooth Fairy,0,0,2006-08-08,Chuck Bowman
11643,"If It's Tuesday, This Must Be Belgium",0,0,1969-04-24,Mel Stuart
50364,The Bad Mother's Handbook,0,0,2007-01-01,Robin Sheppard
171130,Starlift,0,0,1951-12-14,Roy Del Ruth
103934,Too Young To Kiss,0,0,1951-11-22,Robert Z. Leonard
43866,The Firefly,0,0,1937-11-05,Robert Z. Leonard
28321,Naked Violence,0,0,1969-11-10,Fernando Di Leo
61462,The Italian Connection,0,0,1972-09-02,Fernando Di Leo
80601,Seduction,0,0,1973-01-01,Fernando Di Leo
89651,Loaded Guns,0,0,1975-02-01,Fernando Di Leo
74379,Kidnap Syndicate,0,0,1975-08-27,Fernando Di Leo
65320,Rulers of the City,0,0,1976-12-03,Fernando Di Leo
55685,To Be Twenty,0,0,1978-07-14,Fernando Di Leo
59117,Torrente 4: Lethal crisis,0,0,2011-03-11,Santiago Segura
254869,Torrente 5: Operación Eurovegas,11672363,9272437,2014-10-03,Santiago Segura
109689,I Want You,0,0,2012-06-22,Fernando González Molina
76341,Mad Max: Fury Road,378858340,150000000,2015-05-13,George Miller
280092,Insidious: Chapter 3,104303851,10000000,2015-06-04,Leigh Whannell
140607,Star Wars: The Force Awakens,2068223624,245000000,2015-12-15,J.J. Abrams
271969,Ben-Hur,94061311,100000000,2016-08-17,Timur Bekmambetov
68735,Warcraft,433677183,160000000,2016-05-25,Duncan Jones
99861,Avengers: Age of Ultron,1405403694,280000000,2015-04-22,Joss Whedon
76600,Avatar 2,0,0,2020-12-16,James Cameron
166426,Pirates of the Caribbean: Dead Men Tell No Tales,794191988,230000000,2017-05-23,Joachim Rønning
166426,Pirates of the Caribbean: Dead Men Tell No Tales,794191988,230000000,2017-05-23,Espen Sandberg
141052,Justice League,0,0,2017-11-15,Zack Snyder
102899,Ant-Man,519311965,130000000,2015-07-14,Peyton Reed
166424,Fantastic Four,167977596,120000000,2015-08-05,Josh Trank
293660,Deadpool,783112979,58000000,2016-02-09,Tim Miller
284053,Thor: Ragnarok,0,0,2017-10-25,Taika Waititi
283995,Guardians of the Galaxy Vol. 2,863416141,200000000,2017-04-19,James Gunn
271110,Captain America: Civil War,1153304495,250000000,2016-04-27,Anthony Russo
271110,Captain America: Civil War,1153304495,250000000,2016-04-27,Joe Russo
284052,Doctor Strange,677718395,165000000,2016-10-25,Scott Derrickson
246655,X-Men: Apocalypse,543934787,178000000,2016-05-18,Bryan Singer
72900,Manolito Four Eyes,0,0,1999-06-23,Miguel Albaladejo
77680,El robobo de la jojoya,3370574,0,1991-12-20,Álvaro Sáenz de Heredia
268171,Elsa & Fred,0,10000000,2014-03-07,Michael Radford
54148,Soccer Days,12212123,0,2003-09-19,David Serrano
75752,Too Late Blues,0,0,1961-11-07,John Cassavetes
290695,Melbourne,0,0,2014-02-07,Nima Javidi
133790,Clear History,0,0,2013-08-10,Greg Mottola
279914,The Identical,0,12000000,2014-09-05,Dustin Marcellino
301883,The Trans-Atlantic Mystery,0,0,1932-08-31,Joseph Henabery
214264,The Gamers: Hands of Fate,0,0,2013-08-15,Matt Vancil
214264,The Gamers: Hands of Fate,0,0,2013-08-15,Ben Dobyns
270343,Love at First Fight,23598,0,2014-08-20,Thomas Cailley
183932,Mare Nostrum,0,0,1926-02-15,Rex Ingram
96175,Skylark,0,0,1941-11-21,Mark Sandrich
144676,Scorpio One,0,0,1998-01-01,Worth Keeter
118439,The Gambler Returns: The Luck Of The Draw,0,0,1991-11-03,Dick Lowry
104427,The Affairs of Annabel,0,0,1938-09-09,Benjamin Stoloff
102289,Montana Belle,0,0,1952-11-07,Allan Dwan
87983,The Clown,0,0,1953-01-16,Robert Z. Leonard
26631,In the Blood,0,0,2006-01-01,Lou Peterson
116780,Lizzie,0,0,1957-04-04,Hugo Haas
63486,Magic Boy,0,0,1959-12-25,Akira Daikuhara
63486,Magic Boy,0,0,1959-12-25,Taiji Yabushita
214446,Someone to Love,0,0,1988-04-21,Henry Jaglom
42650,The Savage Seven,0,0,1968-05-01,Richard Rush
33733,One More Time,0,0,1970-05-01,Jerry Lewis
82868,I Don't Buy Kisses Anymore,0,0,1992-04-24,Robert Marcarelli
155208,Night Unto Night,0,0,1949-06-10,Don Siegel
58757,Heidi,0,0,1952-11-13,Luigi Comencini
53573,Sidewalks of New York,0,0,1931-09-26,Zion Myers
53573,Sidewalks of New York,0,0,1931-09-26,Jules White
176627,Mary Stevens M.D.,0,0,1933-07-22,Lloyd Bacon
107073,The Prize,0,0,2011-02-15,Paula Markovitch
84719,Man Made Monster,0,0,1941-03-28,George Waggner
109109,Horror Island,0,0,1941-03-28,George Waggner
26801,Sealed Lips,0,0,1942-01-02,George Waggner
2648,Aces Go Places V: The Terracotta Hit,0,0,1989-01-01,Liu Chia-Liang
48645,Pagan Love Song,0,0,1950-12-26,Robert Alton
47993,The Golden Age of Comedy,0,0,1957-12-26,Robert Youngson
156141,Stalingrad,0,0,1989-01-01,Yuri Ozerov
84346,The Tsunami and the Cherry Blossom,0,0,2011-09-12,Lucy Walker
252096,"Goodbye, Mr. President",0,0,1987-01-16,Matti Kassila
68351,Sankofa,2691899,1000000,1993-05-28,Haile Gerima
12427,Teza,0,0,2008-01-01,Haile Gerima
156201,Red Dust,0,0,1990-11-23,Yim Ho
77678,Talk About a Stranger,0,0,1952-04-18,David Bradley
178607,Right Cross,0,0,1950-10-06,John Sturges
74694,Heidi,0,0,1993-07-18,Michael Ray Rhodes
1163,The Miracle Worker,0,0,2000-11-12,Nadia Tass
72032,Return of Sabata,0,245000,1971-09-03,Gianfranco Parolini
45398,The McKenzie Break,0,0,1970-10-28,Lamont Johnson
45020,Mercy,0,0,2009-11-11,Patrick Hoelck
16652,Happily N'Ever After 2,0,0,2009-03-24,Steven E. Gordon
16652,Happily N'Ever After 2,0,0,2009-03-24,Boyd Kirkland
128598,Left for Dead,0,0,2007-03-04,Albert Pyun
52251,Hotel,0,0,2004-07-25,Jessica Hausner
53950,The Hearse,0,0,1980-06-01,George Bowers
21533,Voyage of the Unicorn,0,0,2001-01-01,Philip Spink
37610,The Geisha Boy,0,0,1958-11-02,Frank Tashlin
62410,P.U.N.K.S,0,0,1999-01-05,Sean McNamara
24059,When a Man Falls,0,0,2007-02-12,Ryan Eslinger
111043,Springfield Rifle,0,0,1952-10-25,André De Toth
288521,Why Be Good?,0,0,1929-02-28,William A. Seiter
168164,The Expedition to the End of the World,0,0,2013-02-13,Daniel Dencik
216457,Jealousy,0,4000000,2013-10-03,Philippe Garrel
55531,The Radio Burglary,0,0,1951-04-06,Matti Kassila
229594,A Dangerous Place,0,0,1995-04-25,Jerry P. Jacobs
215405,Magic Kid,0,0,1993-10-27,Joseph Merhi
93892,The Hoodlum Priest,0,0,1961-03-26,Irvin Kershner
206581,The Divine Woman,0,0,1928-01-13,Victor Sjöström
25735,The Gangster,0,0,1947-11-25,Gordon Wiles
27738,Russkies,2189047,0,1987-11-06,Rick Rosenthal
75826,Hercules and the Lost Kingdom,0,0,1994-05-02,Harley Cokeliss
93077,Rites of Passage,0,2500000,2012-04-24,W. Peter Iliff
228245,The Suspect,0,0,2013-10-16,Stuart Connelly
44811,Mongolian Death Worm,0,0,2010-04-08,Steven R. Monroe
14427,Winter Break,0,0,2003-03-22,Marni Banack
117120,The Facility,0,0,2012-06-23,Ian Clark
27353,Shredderman Rules,0,0,2007-06-09,Savage Steve Holland
49712,Man on Fire,0,0,1987-09-04,Elie Chouraqui
53085,Piranha Hunt,0,0,2006-04-06,Andrei Kavun
258251,Ironclad 2: Battle for Blood,0,0,2014-03-14,Jonathan English
21795,Voices,0,0,2007-08-22,Oh Ki-hwan
24556,The Land Before Time XI: Invasion of the Tinysauruses,0,0,2005-01-11,Charles Grosvenor
97732,See Girl Run,0,0,2013-04-26,Nate Meyer
41235,Ritual,0,0,2002-01-01,Avi Nesher
41625,Head Office,0,0,1985-06-06,Ken Finkleman
31981,Jim Jefferies: I Swear to God,0,0,2009-05-16,John Moffitt
236324,Social Nightmare,0,0,2013-08-31,Mark Quod
44862,Once Fallen,0,0,2010-11-02,Ash Adams
80596,The Magic Box,0,0,1951-01-01,John Boulting
51791,The Adventures of Tartu,0,0,1943-10-01,Harold S. Bucquet
87115,Knight Without Armour,0,0,1937-07-23,Jacques Feyder
40785,Suddenly,0,0,2006-12-22,Johan Brisinger
98586,Winning Streak,0,0,2012-04-26,Eduard Cortés
52203,The Flesh and the Fiends,0,0,1960-02-02,John Gilling
47197,The Lion Has Wings,0,0,1939-11-03,Michael Powell
47197,The Lion Has Wings,0,0,1939-11-03,Adrian Brunel
47197,The Lion Has Wings,0,0,1939-11-03,Brian Desmond Hurst
86956,Sanders of the River,0,0,1935-05-10,Zoltan Korda
28567,The Macomber Affair,0,0,1947-09-17,Zoltan Korda
88320,A Woman's Vengeance,0,0,1948-01-29,Zoltan Korda
173893,"Cry, the Beloved Country",0,0,1952-04-26,Zoltan Korda
126759,Address Unknown,0,0,1944-06-01,William Cameron Menzies
