id,title,revenue,id_movie,name_companies
303542,The Invisible Boy,0,303542,Fonds Eurimages du Conseil de l'Europe
303542,The Invisible Boy,0,303542,Regione Lazio
303542,The Invisible Boy,0,303542,Media Programme of the European Community
303542,The Invisible Boy,0,303542,Babe Film
303542,The Invisible Boy,0,303542,Ministero per i Beni e le Attività Culturali (MiBAC)
303542,The Invisible Boy,0,303542,Friuli Venezia Giulia Film Commission
303542,The Invisible Boy,0,303542,Ifitalia
303542,The Invisible Boy,0,303542,Sting Occhiali
303542,The Invisible Boy,0,303542,Pasta del Capitano
17825,The 11 Commandments,0,17825,M6 Films
198184,Chappie,104399548,198184,Columbia Pictures
198184,Chappie,104399548,198184,Media Rights Capital
198184,Chappie,104399548,198184,Sony Pictures Entertainment (SPE)
198184,Chappie,104399548,198184,Alpha Core
198184,Chappie,104399548,198184,Genre Films
198184,Chappie,104399548,198184,Simon Kinberg Productions
198184,Chappie,104399548,198184,LStar Capital
198184,Chappie,104399548,198184,Ollin Studio
130925,Partysaurus Rex,0,130925,Walt Disney Pictures
130925,Partysaurus Rex,0,130925,Pixar Animation Studios
141423,The Legend of Mor'du,0,141423,Pixar Animation Studios
256835,Toy Story That Time Forgot,0,256835,Pixar Animation Studios
241930,Implanted,0,241930,Gold Lion Films
241930,Implanted,0,241930,Skylight Cinema
265297,The Salt of the Earth,1059804,265297,Région Ile-de-France
265297,The Salt of the Earth,1059804,265297,Decia Films
265297,The Salt of the Earth,1059804,265297,Amazonas Images
265297,The Salt of the Earth,1059804,265297,Solares Fondazione delle arti
265297,The Salt of the Earth,1059804,265297,Maison Européenne de la Photographie
265297,The Salt of the Earth,1059804,265297,Serviçio Social do Comércio
265297,The Salt of the Earth,1059804,265297,Secretaria de Estado de Cultura do Espirito Santo
42012,"No Retreat, No Surrender 2: Raging Thunder",108154,42012,Seasonal Film Corporation
42012,"No Retreat, No Surrender 2: Raging Thunder",108154,42012,Shapiro-Glickenhaus Entertainment
128946,Lille Fridolf Och Jag,0,128946,AB Publikfilm
42759,The Call of the Wild,0,42759,CCC Filmkunst GmbH
42759,The Call of the Wild,0,42759,Ízaro Films
42759,The Call of the Wild,0,42759,Universal Pictures France
42759,The Call of the Wild,0,42759,Oceania Produzioni Internazionali Cinematografiche
42759,The Call of the Wild,0,42759,Norsk Film
36339,Double Confession,0,36339,Associated British-Pathé
36339,Double Confession,0,36339,Harry Reynolds Productions
73027,Across the Bridge,0,73027,The Rank Organisation
190474,The Hellions,0,190474,Irving Allen Productions
190474,The Hellions,0,190474,Jamie Uys Film Productions
121611,The Biggest Bundle of Them All,0,121611,Metro-Goldwyn-Mayer (MGM)
253454,The Snow White Murder Case,0,253454,Shochiku
232175,Gimme Shelter,1359910,232175,Day Twenty- Eight Films
232175,Gimme Shelter,1359910,232175,Rishon Films
18682,Girl Happy,0,18682,Euterpe
117942,Girls Gone Dead,0,117942,Spy Global Media
61038,Go for It!,0,61038,Pantelion Film
33709,Going Hollywood,0,33709,Metro-Goldwyn-Mayer (MGM)
130452,Gold Diggers in Paris,0,130452,Warner Bros.
111317,Zenobia,0,111317,Hal Roach Studios
150247,Zebra in the Kitchen,0,150247,Metro-Goldwyn-Mayer (MGM)
207871,Savannah,0,207871,Meddin Studios
207871,Savannah,0,207871,Unclaimed Freight Productions
285700,The Fool,0,285700,Rock Film Studio
260346,Taken 3,325771424,260346,Twentieth Century Fox Film Corporation
260346,Taken 3,325771424,260346,M6 Films
260346,Taken 3,325771424,260346,Canal+
260346,Taken 3,325771424,260346,Grive Productions
260346,Taken 3,325771424,260346,EuropaCorp
260346,Taken 3,325771424,260346,Ciné+
260346,Taken 3,325771424,260346,M6
260346,Taken 3,325771424,260346,TSG Entertainment
260346,Taken 3,325771424,260346,Taken 3
201088,Blackhat,17752940,201088,Universal Pictures
201088,Blackhat,17752940,201088,Forward Pass
201088,Blackhat,17752940,201088,Legendary Pictures
147903,Santa Fe,0,147903,Columbia Pictures Corporation
259912,Memed My Hawk,0,259912,Jadran Film
259912,Memed My Hawk,0,259912,Ustinov Productions
197737,Let Freedom Ring,0,197737,Metro-Goldwyn-Mayer (MGM)
213603,Home of the Brave,0,213603,Counterpoint Films
144610,City Cops,0,144610,Joe Siu International Film
144610,City Cops,0,144610,Movie Impact Ltd
36463,Miami Exposé,0,36463,Clover Productions
315360,Beck 27 - Rum 302,0,315360,Nordisk Film
315360,Beck 27 - Rum 302,0,315360,TV4 Sweden AB
315360,Beck 27 - Rum 302,0,315360,TV2 Norge
72240,Odd Girl Out,0,72240,Elephant Films
126644,By the Law,0,126644,Goskino
315057,Headfirst,0,315057,SF Film Finland Oy
315044,"Eila, Rampe ja Likka",0,315044,Nordisk Film
38898,Night Train,0,38898,"Zespól Filmowy ""Kadr"""
193348,Jump,0,193348,"ZRF ""Kadr"""
193348,Jump,0,193348,Polish State Film Studio
26700,Nocturna,0,26700,Filmax Entertainment
26700,Nocturna,0,26700,Filmax Animation
26700,Nocturna,0,26700,Animakids Productions
294652,Son of a Gun,0,294652,Media House Capital
294652,Son of a Gun,0,294652,Altitude Film Entertainment
294652,Son of a Gun,0,294652,Daydream Productions
294652,Son of a Gun,0,294652,A24
294652,Son of a Gun,0,294652,Bridle Path Films
294652,Son of a Gun,0,294652,Southern Light Films
294652,Son of a Gun,0,294652,WBMC
38267,War-Gods of the Deep,0,38267,Bruton Film Productions
66969,That Naughty Girl,0,66969,Selb-Film
66969,That Naughty Girl,0,66969,Lutetia
66969,That Naughty Girl,0,66969,SLPF
92251,The Vixen,0,92251,Ascot
92251,The Vixen,0,92251,Cineraid
92251,The Vixen,0,92251,Lira Films
87101,Terminator Genisys,440603537,87101,Paramount Pictures
87101,Terminator Genisys,440603537,87101,Annapurna Pictures
87101,Terminator Genisys,440603537,87101,Skydance Media
71456,Bad Day on the Block,0,71456,Largo Entertainment
118943,Those Awful Hats,0,118943,Biograph Company
26621,Robin Williams: Weapons of Self Destruction,0,26621,CBS Films
86705,John Mulaney: New In Town,0,86705,Irwin Entertainment
75874,Patton Oswalt: Finest Hour,0,75874,Dagonet
75874,Patton Oswalt: Finest Hour,0,75874,Degenerate Comedy
92452,Patton Oswalt: Werewolves and Lollipops,0,92452,Sub Pop Records
288158,The Woman in Black 2: Angel of Death,26501323,288158,Vertigo Entertainment
288158,The Woman in Black 2: Angel of Death,26501323,288158,Hammer Film Productions
288158,The Woman in Black 2: Angel of Death,26501323,288158,Alliance Films
288158,The Woman in Black 2: Angel of Death,26501323,288158,Talisman Productions
288158,The Woman in Black 2: Angel of Death,26501323,288158,Exclusive Media Group
288158,The Woman in Black 2: Angel of Death,26501323,288158,Da Vinci Media Ventures
126432,Scattered Clouds,0,126432,Toho Company
203534,Dealin' with Idiots,0,203534,Killer Films
3057,Frankenstein,0,3057,Hallmark Entertainment
3057,Frankenstein,0,3057,RTL2
199591,Penthouse North,0,199591,Demarest Films
24023,Johan Falk: GSI - Gruppen för särskilda insatser,0,24023,Nordisk Film
24026,Johan Falk: Vapenbröder,0,24026,Nordisk Film
11752,Cheeky Girls,0,11752,Constantin Film
11752,Cheeky Girls,0,11752,Collina Filmproduktion
9755,Bloodsuckers,0,9755,Lions Gate Films
774,Workers Leaving the Lumière Factory,0,774,Société Lumière
163250,A Night at the Movies: The Horrors of Stephen King,0,163250,Amblin Television
163250,A Night at the Movies: The Horrors of Stephen King,0,163250,Turner Classic Movies (TCM)
261207,A Night at the Movies: The Suspenseful World of Thrillers,0,261207,Amblin Television
261207,A Night at the Movies: The Suspenseful World of Thrillers,0,261207,Turner Classic Movies (TCM)
37775,"Bianco, rosso e Verdone",0,37775,Columbia Films S.A.
37775,"Bianco, rosso e Verdone",0,37775,Irrigazione Cinematografica
37768,Borotalco,0,37768,Intercapital
37768,Borotalco,0,37768,RAI - Radiotelevisione Italiana
37777,Soap and Water,0,37777,Intercapital
23273,Great!,0,23273,scena film
62491,My Sister and I,0,62491,C.G. Silver Film
62491,My Sister and I,0,62491,Rai 1
42674,Gallo cedrone,0,42674,Cecchi Gori Group Tiger Cinematografica
22728,Love Is Eternal While It Lasts,0,22728,Cecchi Gori Group Tiger Cinematografica
20414,"Grande, grosso e Verdone",0,20414,Filmauro
36298,"Me, Them And Lara",0,36298,Warner Bros.
267573,Man on High Heels,0,267573,Lotte Entertainment
221437,Miss Zombie,0,221437,Amuse Soft Entertainment
261768,Lullaby,0,261768,Avenue Picture
199925,Over Your Dead Body,0,199925,Celluloid Dreams
199925,Over Your Dead Body,0,199925,Dentsu
199925,Over Your Dead Body,0,199925,Sedic International
199925,Over Your Dead Body,0,199925,TOEI Company
199925,Over Your Dead Body,0,199925,Oriental Light and Magic (OLM)
199925,Over Your Dead Body,0,199925,Kinoshita Group
199925,Over Your Dead Body,0,199925,Kôsuke
199925,Over Your Dead Body,0,199925,Shanghai Pengjin Entertainment Co.
267872,Korengal,0,267872,"Motion Picture Group, The"
30091,The Hire: Chosen,0,30091,Anonymous Content
30091,The Hire: Chosen,0,30091,BMW Films
38183,The Hire: Ambush,0,38183,Anonymous Content
38183,The Hire: Ambush,0,38183,BMW Films
251555,"Pancho, el perro millonario",2483130,251555,Atresmedia Cine
251555,"Pancho, el perro millonario",2483130,251555,Four Luck Banana
132601,The Reef 2: High Tide,0,132601,Wonderworld Studios
132601,The Reef 2: High Tide,0,132601,Animation Picture Company
137079,The Winter of Discontent,0,137079,ZAD Communication & Production
137079,The Winter of Discontent,0,137079,Ein Shams Films
21447,The Nautical Chart,0,21447,Origen P.C.
21447,The Nautical Chart,0,21447,Enrique Cerezo P.C.
21447,The Nautical Chart,0,21447,New Atlantis
14749,Space Buddies,0,14749,Walt Disney Studios Home Entertainment
14749,Space Buddies,0,14749,Key Pix Productions
14749,Space Buddies,0,14749,Keystone Entertainment
298935,All Relative,0,298935,Shoot First Entertainment
55316,Pasha,0,55316,Rizzoli Films
55316,Pasha,0,55316,Société Nouvelle des Établissements Gaumont (SNEG)
55316,Pasha,0,55316,Gafer
44522,The Gentleman from Epsom,0,44522,Compagnia Cinematografica Mondiale (CCM)
44522,The Gentleman from Epsom,0,44522,Compagnie Internationale de Productions Cinématographiques (CIPRA)
31270,The Great Spy Chase,0,31270,Corona Cinematografica
31270,The Great Spy Chase,0,31270,Ultra Film
31270,The Great Spy Chase,0,31270,S.N.E. Gaumont
31270,The Great Spy Chase,0,31270,Sicilia Cinematografica
33336,Taxi for Tobruk,0,33336,Franco London Films
33336,Taxi for Tobruk,0,33336,Continental Film
33336,Taxi for Tobruk,0,33336,Procusa
33336,Taxi for Tobruk,0,33336,S.N.E. Gaumont
33336,Taxi for Tobruk,0,33336,Société Nouvelle des Établissements Gaumont (SNEG)
208763,Forbidden Kingdom,34592118,208763,Universal Pictures
208763,Forbidden Kingdom,34592118,208763,Ankor-Film
80145,"Excuse Me Darling, But Lucas Loved Me",0,80145,Canal+ España
80145,"Excuse Me Darling, But Lucas Loved Me",0,80145,Sogepaq
80145,"Excuse Me Darling, But Lucas Loved Me",0,80145,Sociedad General de Televisión (Sogetel)
80145,"Excuse Me Darling, But Lucas Loved Me",0,80145,Cristal Producciones Cinematográficas S.A.
212756,Stay,0,212756,Irish Film Board
212756,Stay,0,212756,Samson Films
212756,Stay,0,212756,Amérique Film
264048,A Patriotic Man,0,264048,Future Films
289394,Houdini,0,289394,A&E Television Networks
289394,Houdini,0,289394,Lionsgate Television
64926,June Night,0,64926,Svensk Filmindustri (SF)
96546,Fear,0,96546,Minerva Film SpA
120539,Hedda Gabler,0,120539,BBC
78358,A Matter of Time,0,78358,Coralta Cinematografica
78358,A Matter of Time,0,78358,American International Pictures (AIP)
78358,A Matter of Time,0,78358,Deux Femmes Service Company
67756,Topaze,0,67756,Les Films Marcel Pagnol
50107,The House on 56th Street,0,50107,Warner Bros.
88209,Daughter of Shanghai,0,88209,Paramount Pictures
23107,Lady Gangster,0,23107,Warner Bros.
101598,God Is My Co-Pilot,0,101598,Warner Bros.
36635,Danger Signal,0,36635,Warner Bros.
37482,The Crooked Way,0,37482,Benedict Bogeaus Production
274007,The Color of Rain,0,274007,Lighthouse Pictures
13654,101 Dalmatians II: Patch's London Adventure,0,13654,Walt Disney Pictures
13654,101 Dalmatians II: Patch's London Adventure,0,13654,Walt Disney Television Animation
65611,Such a Pretty Little Beach,0,65611,Darbor Films
65611,Such a Pretty Little Beach,0,65611,Dutch European
54518,Justin Bieber: Never Say Never,98441954,54518,Insurge Pictures
54518,Justin Bieber: Never Say Never,98441954,54518,Magical Elves Productions
54518,Justin Bieber: Never Say Never,98441954,54518,Scooter Braun Films
19824,Van Wilder: Freshman Year,0,19824,Tapestry Films
19824,Van Wilder: Freshman Year,0,19824,Paramount Home Entertainment
101660,V,0,101660,Warner Bros. Television
4226,Shriek If You Know What I Did Last Friday the Thirteenth,0,4226,Endless Entertainment
4226,Shriek If You Know What I Did Last Friday the Thirteenth,0,4226,Rhino Films
4226,Shriek If You Know What I Did Last Friday the Thirteenth,0,4226,Sea Dragon
230222,Tarzan,0,230222,Constantin Film Produktion
230222,Tarzan,0,230222,Ambient Entertainment GmbH
13360,Highlander V: The Source,0,13360,Davis-Panzer Productions
13360,Highlander V: The Source,0,13360,Sequence Film
15434,Seed,0,15434,Boll Kino Beteiligungs GmbH & Co. KG
15434,Seed,0,15434,Pitchblack Pictures Inc.
85373,StreetDance 2,0,85373,Vertigo Entertainment
24655,The Car,0,24655,Universal Pictures
244688,The Hungover Games,0,244688,Silver Nitrate Pictures
244688,The Hungover Games,0,244688,Sense and Sensibility Ventures
78383,Nurse 3-D,10000000,78383,Lions Gate
78383,Nurse 3-D,10000000,78383,Lions Gate Entertainments
125509,Wrong Turn 5: Bloodlines,0,125509,Summit Entertainment
125509,Wrong Turn 5: Bloodlines,0,125509,20th Century Fox Home Entertainment
125509,Wrong Turn 5: Bloodlines,0,125509,Constantin Film Produktion
50326,How The West Was Fun,0,50326,Green/Epstein Productions
50326,How The West Was Fun,0,50326,Warner Bros. Television
50326,How The West Was Fun,0,50326,American Broadcasting Company (ABC)
50326,How The West Was Fun,0,50326,Dualstar Productions
200085,Flu,0,200085,iLoveCinema
200085,Flu,0,200085,iFilm Co.
5139,The Fox & the Child,0,5139,Bonne Pioche Productions
5139,The Fox & the Child,0,5139,Wild Bunch Distribution
5139,The Fox & the Child,0,5139,France 3 Cinema
257648,The White Haired Witch of Lunar Kingdom,0,257648,Bona Film Group
181330,Kevin Hart: Let Me Explain,32230907,181330,Hartbeat Productions
121734,"Tad, the Lost Explorer",23000000,121734,Studio Canal
70008,Tactical Force,0,70008,NGN Productions
70008,Tactical Force,0,70008,Caliber Media Company
70008,Tactical Force,0,70008,Hangar 14 Films
18015,Shark Attack 3: Megalodon,0,18015,Nu Image Films
18015,Shark Attack 3: Megalodon,0,18015,Martien Holdings A.V.V.
60575,Prowl,0,60575,After Dark Films
60575,Prowl,0,60575,Dobre Films
60575,Prowl,0,60575,Midsummer Films
60575,Prowl,0,60575,Vision Entertainment Group
250225,The Duke of Burgundy,0,250225,Pioneer Pictures
250225,The Duke of Burgundy,0,250225,Rook Films
256876,Red Army,694600,256876,Russian Film Committee
256876,Red Army,694600,256876,Gabriel Polsky Productions
161529,Must Have Been Love,0,161529,4 1/2
33932,Shortcut to Happiness,0,33932,Yari Film Group
174645,Java Heat,0,174645,Margate House Films
19033,The Sasquatch Gang,0,19033,Trigger Street
72359,Peeples,0,72359,34th Street Films
72359,Peeples,0,72359,Homegrown Pictures
10055,Room 6,0,10055,Mindfire Entertainment
10055,Room 6,0,10055,CFQ Films
10055,Room 6,0,10055,Haunted Hospital Productions Inc.
53459,F,0,53459,Gatlin Pictures
53459,F,0,53459,Black Robe
53459,F,0,53459,Capital Markets Film Finance
239562,The Single Moms Club,16337881,239562,Lionsgate
239562,The Single Moms Club,16337881,239562,34th Street Films
209901,Nothing Left to Fear,1675381,209901,Anchor Bay Films
209901,Nothing Left to Fear,1675381,209901,Upload Films
209901,Nothing Left to Fear,1675381,209901,Movie Package Company (MPC)
209901,Nothing Left to Fear,1675381,209901,Slasher Films
209901,Nothing Left to Fear,1675381,209901,Prime Focus Ltd.
209901,Nothing Left to Fear,1675381,209901,Midlife Crisis Productions
209901,Nothing Left to Fear,1675381,209901,SlashFiction
25597,Hansel & Gretel,0,25597,Barunson Film Division
161321,The Power of Few,0,161321,Steelyard Pictures
161321,The Power of Few,0,161321,iQ Films
15426,Unearthed,0,15426,Cold Iron Pictures
15426,Unearthed,0,15426,Combustion Studios
15426,Unearthed,0,15426,Ambush Entertainment
15616,Private Valentine: Blonde & Dangerous,0,15616,DiNovi Pictures
15616,Private Valentine: Blonde & Dangerous,0,15616,Gerber Pictures
15616,Private Valentine: Blonde & Dangerous,0,15616,BenderSpink
15616,Private Valentine: Blonde & Dangerous,0,15616,Millennium Films
15616,Private Valentine: Blonde & Dangerous,0,15616,Emmett/Furla Films
15616,Private Valentine: Blonde & Dangerous,0,15616,Family Room Entertainment
15616,Private Valentine: Blonde & Dangerous,0,15616,Grand Army Entertainment
15616,Private Valentine: Blonde & Dangerous,0,15616,Major Productions
15616,Private Valentine: Blonde & Dangerous,0,15616,Papa Joe Films
51250,Gun,0,51250,Cheetah Vision
51250,Gun,0,51250,Hannibal Pictures
51250,Gun,0,51250,Emmett Furla Oasis Films (EFO Films)
19066,Rest Stop: Don't Look Back,0,19066,Raw Feed
52916,Sabata,0,52916,United Artists
52916,Sabata,0,52916,Produzioni Europee Associati (PEA)
77879,The Reunion,0,77879,WWE Studios
293262,I Am Ali,7205,293262,Focus Features
209416,Supermensch: The Legend of Shep Gordon,0,209416,A&E IndieFilms
209416,Supermensch: The Legend of Shep Gordon,0,209416,Nomoneyfun Films
270303,It Follows,14674076,270303,Northern Lights Films
270303,It Follows,14674076,270303,Animal Kingdom
270303,It Follows,14674076,270303,Two Flints
194817,Take a Girl Like You,0,194817,Albion Film Corp. (I)
269173,The Anomaly,0,269173,Unstoppable Entertainment
269173,The Anomaly,0,269173,thefyzz
269173,The Anomaly,0,269173,Tea Shop & Film Company
54415,Sinbad: The Fifth Voyage,0,54415,Giant Flick Films
152273,The Sarnos: A Life in Dirty Movies,0,152273,Anagram Produktion
24745,Sweeney Todd: The Demon Barber of Fleet Street,0,24745,RKO Pictures
24745,Sweeney Todd: The Demon Barber of Fleet Street,0,24745,The Nederlander Organization
75074,Touchback,0,75074,Freedom Films
98582,Unit 7,0,98582,TVE
98582,Unit 7,0,98582,La Zanfoñia Producciones
98582,Unit 7,0,98582,Canal Sur Televisión
98582,Unit 7,0,98582,Atípica Films
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,Overseas FilmGroup
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,GFT Entertainment
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,Artisan Entertainment
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,Blue Rider Pictures
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,Paquin Entertainment Group
28635,Wishmaster 3: Beyond the Gates of Hell,0,28635,Pendle View (WM) Limited
31183,The Magical Legend of the Leprechauns,0,31183,Hallmark Entertainment
31183,The Magical Legend of the Leprechauns,0,31183,RTL
119738,Thunderstruck,0,119738,Warner Premiere
119738,Thunderstruck,0,119738,Stunts Unlimited
287084,The Town that Dreaded Sundown,0,287084,Blumhouse Productions
287084,The Town that Dreaded Sundown,0,287084,Metro-Goldwyn-Mayer (MGM)
287084,The Town that Dreaded Sundown,0,287084,Ryan Murphy Productions
110393,White Elephant,0,110393,ARTE
110393,White Elephant,0,110393,Canal+ España
139662,Maattrraan,0,139662,Eros International
139662,Maattrraan,0,139662,AGS Entertainment
14440,The Tattooist,0,14440,Eyeworks Touchdown
19288,Leprechaun: Back 2 tha Hood,0,19288,Lions Gate Enterntainment
26588,Summer's Blood,0,26588,Lionsgate
26588,Summer's Blood,0,26588,Zed Filmworks
38166,The Stranger,0,38166,The Movie Network (TMN)
38166,The Stranger,0,38166,NGN Productions
38166,The Stranger,0,38166,"Nasser Group, North"
38166,The Stranger,0,38166,Movie Central Network
38166,The Stranger,0,38166,Intruder Films
18616,No Man's Land: The Rise of Reeker,0,18616,"Institution, The"
22175,The Shortcut,0,22175,Happy Madison Productions
22175,The Shortcut,0,22175,Minds Eye Entertainment
27770,Sometimes They Come Back... Again,0,27770,Trimark Pictures
37526,The Dentist 2: Brace Yourself,0,37526,Trimark Pictures
16191,Highway to Hell,26055,16191,Hemdale Film Corporation
146631,U.F.O.,0,146631,Hawthorn Productions
146631,U.F.O.,0,146631,Hawthorne Productions
38602,Little Lord Fauntleroy,0,38602,Norman Rosemont Productions
30934,Tower of Evil,0,30934,Grenadier Films
29919,The Six Wives of Henry Lefay,0,29919,Brillstein-Grey Entertainment
65762,Swinging with the Finkels,0,65762,Kintop Pictures
68189,Man Exposed,0,68189,Lasihelmi Filmi Oy
86240,All Fall Down,0,86240,John Houseman Productions
56624,Run If You Can,0,56624,Westdeutscher Rundfunk (WDR)
56624,Run If You Can,0,56624,Wüste Film Ost
56624,Run If You Can,0,56624,Südwestrundfunk (SWR)
56624,Run If You Can,0,56624,arte Geie
56624,Run If You Can,0,56624,Wüste Film West GmbH
222715,Someone's Gaze,0,222715,CoMix Wave
98612,Above Us Only Sky,0,98612,Pandora Filmproduktion
114982,Goodbye to Language,0,114982,Wild Bunch
114982,Goodbye to Language,0,114982,Canal+
114982,Goodbye to Language,0,114982,Centre National de la Cinématographie (CNC)
59298,The Perfect World of Kai,0,59298,Nippon Television Network (NTV)
38020,Planet of Dinosaurs,0,38020,Deathbeast Productions
160704,The Berlin File,48965210,160704,CJ Entertainment
160704,The Berlin File,48965210,160704,Filmmaker R&K
160704,The Berlin File,48965210,160704,Film Base Berlin
242452,The Attorney,0,242452,NEW. All Rights Reserved.
242452,The Attorney,0,242452,WithUs Films
118139,The Hatchet Man,0,118139,First National Pictures
118139,The Hatchet Man,0,118139,Warner Bros.
118139,The Hatchet Man,0,118139,The Vitaphone Corporation
269165,Die zwölf Geschworenen,0,269165,TV-60 Filmproduktion
276819,Dot and the Whale,0,276819,Yoram Gross Films
3483,The Blood of Fu Manchu,0,3483,Ada Films
3483,The Blood of Fu Manchu,0,3483,Udastex Films
3483,The Blood of Fu Manchu,0,3483,Towers of London Productions
3483,The Blood of Fu Manchu,0,3483,Commonwealth United Entertainment
63139,All Things Fall Apart,0,63139,Cheetah Vision
44678,Altitude,0,44678,Darclight Films
19254,Carry On Cabby,0,19254,Peter Rogers Productions
19300,Carry On Behind,0,19300,The Rank Organisation
61411,Che!,0,61411,Twentieth Century Fox Film Corporation
47212,China Girl,1262091,47212,Great American Films Limited Partnership
47212,China Girl,1262091,47212,Vestron Pictures
88359,Cops and Robbers,0,88359,United Artists
88359,Cops and Robbers,0,88359,Elliott Kastner Productions
25441,Never a Dull Moment,0,25441,Walt Disney Pictures
47891,Cyrus: Mind of a Serial Killer,0,47891,Lakeshore Drive Entertainment
234567,Get a Horse!,0,234567,Walt Disney Pictures
234567,Get a Horse!,0,234567,Walt Disney Animation Studios
277432,Happy New Year,0,277432,Yash Raj Films
277432,Happy New Year,0,277432,Red Chillies Entertainment
23338,Pride of the Bowery,0,23338,Monogram Pictures corporation
63472,His Way,0,63472,consolidated documentaries
63472,His Way,0,63472,Polsky Films
63472,His Way,0,63472,HBO Documentary Films
177566,Jack the Giant Killer,0,177566,The Asylum
113237,Lost Boundaries,0,113237,RD-DR Productions
113237,Lost Boundaries,0,113237,Louis de Rochemont Associates
23178,Elvis and Me,0,23178,Navarone Productions
23178,Elvis and Me,0,23178,New World Television
15671,Picture This,0,15671,Hughes Capital Entertainment
174594,Going Straight,0,174594,Fine Arts Film Company
58231,Mardi Gras: Spring Break,0,58231,Screen Gems
58231,Mardi Gras: Spring Break,0,58231,Holding Pictures
58231,Mardi Gras: Spring Break,0,58231,Maxim Magazine
58231,Mardi Gras: Spring Break,0,58231,"Moving Pictures, DPI"
58231,Mardi Gras: Spring Break,0,58231,Terra Firma Films
58231,Mardi Gras: Spring Break,0,58231,Beacon Pictures
86901,The Face of Marble,0,86901,Republic Pictures
68659,The Horsemen,0,68659,Columbia Pictures Corporation
147764,The Man Who Shook the Hand of Vicente Fernandez,0,147764,Filmatics
109161,The Squeeze,2228951,109161,TriStar Pictures
15558,Journey to the End of the Night,0,15558,Millennium Films
29077,The Bride,3558669,29077,Columbia Pictures
38157,Wishmaster 4: The Prophecy Fulfilled,0,38157,Overseas FilmGroup
38157,Wishmaster 4: The Prophecy Fulfilled,0,38157,GFT Entertainment
38157,Wishmaster 4: The Prophecy Fulfilled,0,38157,Artisan Entertainment
38157,Wishmaster 4: The Prophecy Fulfilled,0,38157,Blue Rider Pictures
38157,Wishmaster 4: The Prophecy Fulfilled,0,38157,Paquin Entertainment Group
243568,Lizzie Borden Took An Ax,0,243568,PeaceOut Productions
243568,Lizzie Borden Took An Ax,0,243568,Sony Pictures Television
36251,Switching Goals,0,36251,Warner Bros. Television
36251,Switching Goals,0,36251,Dualstar Productions
32845,Wrong Side of Town,0,32845,Films In Motion
29083,Snowboard Academy,0,29083,Allegro Films
111443,The End,0,111443,Mod Producciones
111443,The End,0,111443,Apaches Entertainment
47914,The White Buffalo,0,47914,United Artists
47914,The White Buffalo,0,47914,Dino De Laurentiis Company
42185,Shark Attack,0,42185,Nu Image Films
42185,Shark Attack,0,42185,Martien Holdings A.V.V.
42185,Shark Attack,0,42185,Sharky Productions
26817,Sex and the Single Girl,0,26817,Fernwood Productions Inc.
26817,Sex and the Single Girl,0,26817,Reynard
13903,The Wizard of Gore,0,13903,Open Sky Entertainment
13903,The Wizard of Gore,0,13903,Sick-A-Scope
13903,The Wizard of Gore,0,13903,Dimension Extreme
41275,Python,0,41275,Unified Film Organization (UFO)
41275,Python,0,41275,Python Productions LLC
229839,Grave Halloween,0,229839,Reel One Entertainment
254188,At the Devil's Door,0,254188,XYZ Films
254188,At the Devil's Door,0,254188,Varient
254188,At the Devil's Door,0,254188,Candlewood Entertainment
167683,Reaching for the Moon,0,167683,Teleimage
167683,Reaching for the Moon,0,167683,Globo filmes
167683,Reaching for the Moon,0,167683,LC Barreto Productions
167683,Reaching for the Moon,0,167683,Imagem Filmes
167683,Reaching for the Moon,0,167683,Globosat / Telecine
215931,Beneath the Harvest Sky,0,215931,Sunny Side Up Films
4344,Hotel Very Welcome,0,4344,Komplizen Film
4344,Hotel Very Welcome,0,4344,Hochschule für Fernsehen und Film München
4344,Hotel Very Welcome,0,4344,Zweites Deutsches Fernsehen (ZDF)
48193,Ator the Iron Warrior,0,48193,Filmirage S.r.l.
260872,The New Godfathers,0,260872,Produzioni Atlas Consorziate (P.A.C.)
292133,Battle of the Stars,0,292133,Nais Film
47605,War of the Planets,0,47605,Nais Film
47605,War of the Planets,0,47605,Picturemedia
168320,The Weight of Elephants,0,168320,Zentropa Entertainments
168320,The Weight of Elephants,0,168320,Severe Features
67298,Lisztomania,0,67298,Goodtimes Enterprises
67298,Lisztomania,0,67298,Visual Programme Systems
29352,Super Stooges vs the Wonder Women,0,29352,Cinematográfica Pelimex
29352,Super Stooges vs the Wonder Women,0,29352,A Erre Cinematografica
29352,Super Stooges vs the Wonder Women,0,29352,Shaw Brothers
96106,Battle of the Amazons,0,96106,Cinematográfica Pelimex
96106,Battle of the Amazons,0,96106,Roas Produzioni
112481,Rattlers,0,112481,Boxoffice International Pictures (BIP)
48594,The Uninvited Guest,0,48594,Televisión Española (TVE)
48594,The Uninvited Guest,0,48594,Televisió de Catalunya (TV3)
48594,The Uninvited Guest,0,48594,Canal+ España
48594,The Uninvited Guest,0,48594,Rodar y Rodar Cine y Televisión
216440,Paradise,0,216440,Canana Films
287169,The Studio Murder Mystery,0,287169,Warner Bros.
